@RELATION "Wines dataset"

@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE region STRING
@ATTRIBUTE sweetness {dry, semi-dry, semi-sweet, sweet}
@ATTRIBUTE grape STRING
@ATTRIBUTE manufacturer STRING
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE volume NUMERIC

@DATA
'Vino Pinot Grigio, Casa Defra, 2022',1193,4.6,Italija,Veneto,semi-dry,'pino gridzhio 100\%','Casa Defra',12.0,0.75
'Vino Magnatum Shardone, Lefkadija, 2022',1990,4.7,Rossija,'Kuban\'',dry,'shardone 100\%',Lefkadija,13.0,0.75
'Vino Sauvignon Blanc, Spice Route, 2022',2690,3.7,'Juzhnaja Afrika',Darling,dry,'sovin\'on blan 100\%','Spice Route',13.5,0.75
'Vino Classic, Domaine Tariquet, 2023, 0.375 l',1540,4.0,Frantsija,Jugo-Zapad,dry,'shenen blan 3\%','Domaine Tariquet',11.0,0.375
'Vino The Flower and the Bee, Coto de Gomariz, 2020',2993,4.5,Ispanija,Galisija,dry,'trejshadura 100\%','Coto de Gomariz',13.5,0.75
'Vino Bourgogne Aligote, Domaine Geantet-Pansiot, 2021',5990,0.0,Frantsija,Burgundija,dry,'aligote 100\%','Domaine Geantet-Pansiot',12.0,0.75
'Vino Chardonnay, Usad\'ba Markoth, 2022',2190,4.5,Rossija,'Kuban\'',dry,'shardone 100\%','Usad\'ba Markoth',12.0,0.75
'Vino Merlot Reserva, Caliterra, 2021',1890,4.1,Chili,'Tsentral\'naja Dolina',dry,'mal\'bek',Caliterra,13.5,0.75
'Vino Ratafia de Champagne, Geoffroy, 0.5 l',9990,3.8,Frantsija,'Shampan\'',?,'pino men\'e',Geoffroy,18.0,0.5
'Vino Sancerre Blanc Les Baronnes, Henri Bourgeois, 2022, 0.375 l',3990,4.7,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',13.5,0.375
'Vino Volnay Premier Cru Les Caillerets, Domaine Jean-Marc & Thomas Bouley, 2021',47490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean-Marc & Thomas Bouley',13.0,0.75
'Vino Narnot, La Madeleine, 2017',6990,5.0,Italija,Umbrija,dry,'kaberne fran 100\%','La Madeleine',15.0,0.75
'Vino Falanghina, Feudi di San Gregorio, 2020',3790,4.8,Italija,Kampanija,dry,'falangina 100\%','Feudi di San Gregorio',13.0,0.75
'Vino Anima Arancio Orange Soul, Giacomo Fenocchio',9490,5.0,Italija,'P\'emont',dry,'arneis 100\%','Giacomo Fenocchio',14.5,0.75
'Vino Serpico, Feudi di San Gregorio, 2016',13990,4.7,Italija,Kampanija,dry,'al\'janiko 100\%','Feudi di San Gregorio',13.5,0.75
'Vino Old Vines White, Mullineux & Leeu, 2023',6790,4.3,'Juzhnaja Afrika',Svortlend,dry,'verdello 2\%','Mullineux & Leeu',14.0,0.75
'Vino Meursault, Domaine Arnaud Ente, 2018',134990,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Domaine Arnaud Ente',12.5,0.75
'Vino Puligny-Montrachet Premier Cru Les Referts v podarochnoj upakovke, Domaine Arnaud Ente, 2016, 1.5 l',449990,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Domaine Arnaud Ente',12.0,1.5
'Vino Crozes-Hermitage Blanc, Guigal, 2020',4024,4.8,Frantsija,'Dolina Rony',dry,'russan 5\%',Guigal,13.5,0.75
'Vino Barolo Cerequio, Roberto Voerzio, 2014',84990,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%','Roberto Voerzio',13.5,0.75
'Vino Samantha\'s Garden, Two Hands, 2018',11490,5.0,Avstralija,'Juzhnaja Avstralija',dry,'shiraz 100\%','Two Hands',14.2,0.75
'Vino Rheingau Riesling Tradition, Robert Weil, 2023',5390,5.0,Germanija,Rejngau,semi-sweet,'risling 100\%','Robert Weil',10.5,0.75
'Vino Cornas Cuvee Sans Soufre Ajoute, Franck Balthazar, 2019',18490,0.0,Frantsija,'Dolina Rony',dry,'sira 100\%','Franck Balthazar',14.0,0.75
'Vino Amarone della Valpolicella Classico Riserva Mater v podarochnoj upakovke, Domini Veneti, 2017',44990,5.0,Italija,Veneto,semi-dry,rondinella,'Domini Veneti',17.0,0.75
'Vino Sfide, La Madeleine, 2017',3690,4.3,Italija,Umbrija,dry,'kaberne fran 100\%','La Madeleine',13.5,0.75
'Vino Hermitage Rouge, Guigal, 2018',19990,4.0,Frantsija,'Dolina Rony',dry,'sira 100\%',Guigal,14.5,0.75
'Vino Moulin-a-Vent Chassignol, Domaine Jules Desjourneys, 2014',19990,0.0,Frantsija,Burgundija,dry,'game 100\%','Domaine Jules Desjourneys',13.0,0.75
'Vino Sovin\'on Blan, Lefkadija, 2021',1840,4.1,Rossija,'Kuban\'',dry,'sovin\'on blan 100\%',Lefkadija,11.0,0.75
'Vino Risling Semejnyj Rezerv, Sikory, 2020',3990,4.8,Rossija,'Kuban\'',dry,'risling 100\%',Sikory,13.0,0.75
'Vino Les Picasses, Domaine Olga Raffault, 2018',7490,4.8,Frantsija,'Dolina Luary',dry,'kaberne fran 100\%','Domaine Olga Raffault',12.5,0.75
'Vino Barolo Sarmassa Vigna Merenda, Scarzello, 2018',16990,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%',Scarzello,14.5,0.75
'Vino Cahors Les Galets, Clos Triguedina, 2015',10490,5.0,Frantsija,Jugo-Zapad,dry,'mal\'bek 100\%','Clos Triguedina',14.0,0.75
'Vino Primitivo Feudo Monaci, Castello Monaci, 2021',1990,4.1,Italija,Apulija,semi-dry,primitivo,'Castello Monaci',13.0,0.75
'Vino Cote-Rotie La Landonne, Guigal, 2017',109990,5.0,Frantsija,'Dolina Rony',dry,'sira 100\%',Guigal,14.0,0.75
'Vino Fronton Le Roc le Classique, Domaine Le Roc, 2020',3290,4.2,Frantsija,Jugo-Zapad,dry,'kaberne sovin\'on','Domaine Le Roc',14.0,0.75
'Vino Riparosso Montepulciano d\'Abruzzo v podarochnoj upakovke, Dino Illuminati, 2021, 3 l',11490,5.0,Italija,Abrutstso,dry,'montepul\'chano 100\%','Dino Illuminati',13.5,3.0
'Vino Vellodoro Pecorino, Umani Ronchi, 2023',1814,4.6,Italija,Abrutstso,dry,'pekorino 100\%','Umani Ronchi',12.5,0.75
'Vino Tsinandali, Besini, 2022',855,4.3,Gruzija,Kahetija,dry,'kahuri mtsvane',Besini,12.0,0.75
'Vino Nuits-Saint-Georges Premier Cru les Saint Georges, Domaine Henri Gouges, 2017',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Henri Gouges',13.0,0.75
'Vino Nuits-Saint-Georges Premier Cru Aux Boudots, Domaine Jean Grivot, 2019',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean Grivot',13.5,0.75
'Vino 9 Lives Inspiring Riesling Reserve, Vina San Pedro, 2022',1490,4.5,Chili,'Tsentral\'naja Dolina',dry,risling,'Vina San Pedro',13.0,0.75
'Vino Focus Zuc di Volpe, Volpe Pasini, 2015',9490,4.0,Italija,Friuli-Venetsija-Dzhulija,dry,'merlo 100\%','Volpe Pasini',14.0,0.75
'Vino Pouilly-Fume La Demoiselle de Bourgeois, Henri Bourgeois, 2018',9490,5.0,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',13.5,0.75
'Vino Gruner Veltliner Ried Loibenberg Smaragd, Emmerich Knoll, 2022',12490,5.0,Avstrija,'Nizhnjaja Avstrija',dry,'grjuner vel\'tliner 100\%','Emmerich Knoll',13.5,0.75
'Vino Domaine de Viaud, 2001',6690,4.5,Frantsija,Bordo,dry,'kaberne fran','Domaine de Viaud',13.0,0.75
'Vino Chassagne-Montrachet, Olivier Leflaive Freres, 2021',33490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Gevrey-Chambertin La Justice, Domaine Antonin Guyon, 2021',19990,4.8,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Antonin Guyon',13.0,0.75
'Vino Hilandar Rose , 2021',4790,3.5,Gretsija,Makedonija,dry,'merlo 100\%',Hilandar,13.0,0.75
'Vino Pater, Frescobaldi, 2022',1848,4.5,Italija,Toskana,semi-dry,'sandzhoveze 100\%',Frescobaldi,13.0,0.75
'Vino Turlo, Tenuta di Salviano, 2022',2490,5.0,Italija,Umbrija,dry,'kaberne sovin\'on','Tenuta di Salviano',14.5,0.75
'Vino Pinot Noir, Vina Arboleda, 2020',4990,4.1,Chili,Akonkagua,dry,'pino nuar 100\%','Vina Arboleda',13.5,0.75
'Vino Gran Reserva Carmenere, Santa Carolina, 2021',1990,4.3,Chili,'Tsentral\'naja Dolina',dry,'karmener 100\%','Santa Carolina',14.0,0.75
'Vino Chateau Gloria, 2016',14990,4.6,Frantsija,Bordo,dry,'pti verdo','Chateau Gloria',13.5,0.75
'Vino Barbaresco Il Bricco, Pio Cesare, 2020',28990,4.5,Italija,'P\'emont',dry,'nebbiolo 100\%','Pio Cesare',14.5,0.75
'Vino Le Clarence de Haut-Brion, Chateau Haut-Brion, 2016',43490,5.0,Frantsija,Bordo,dry,'pti verdo 2\%','Chateau Haut-Brion',13.5,0.75
'Vino Nuits-Saint-Georges Premier Cru Les Vaucrains, Domaine Henri Gouges, 2018, 1.5 l',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Henri Gouges',14.0,1.5
'Portvejn Graham`s Blend No 5 White Port',7990,5.0,Portugalija,Doru,?,'moskatel\'',Graham`s,19.0,0.75
'Vino Anthilia, Donnafugata, 2021',3290,4.6,Italija,Sitsilija,dry,katarratto,Donnafugata,12.5,0.75
'Vino Pure Malbec, Trapiche, 2022',1493,4.5,Argentina,Mendosa,dry,'mal\'bek 100\%',Trapiche,14.0,0.75
'Vino Camden Park Shiraz Grenache, Byrne Vineyards, 2020',1390,4.4,Avstralija,'Juzhnaja Avstralija',dry,'grenash 10\%','Byrne Vineyards',14.0,0.75
'Vino Chateau Beychevelle, 2011, 1.5 l',69990,5.0,Frantsija,Bordo,dry,'pti verdo 2\%','Chateau Beychevelle',13.0,1.5
'Vino Dessimis Pinot Grigio, Vie di Romans, 2018',9490,4.9,Italija,Friuli-Venetsija-Dzhulija,dry,'pino gridzhio 100\%','Vie di Romans',14.0,0.75
'Vino Le Grand Noir Les Reserves Blanc, 2020',2690,4.7,Frantsija,'Langedok-Russil\'on',dry,'vion\'e','Le Grand Noir',13.0,0.75
'Vino Bourgogne Pinot Noir Laforet, Joseph Drouhin, 2020, 0.375 l',4190,4.5,Frantsija,Burgundija,dry,'pino nuar 100\%','Joseph Drouhin',14.0,0.375
'Vino Chateau Verdignan, 2005',6490,0.0,Frantsija,Bordo,dry,'kaberne fran','Chateau Verdignan',13.0,0.75
'Vino Langhe Nebbiolo, Giacomo Fenocchio, 2021',5290,4.7,Italija,'P\'emont',dry,'nebbiolo 100\%','Giacomo Fenocchio',14.0,0.75
'Vino Sancerre Jadis, Henri Bourgeois, 2019',11490,4.0,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',14.0,0.75
'Vino Clarendelle by Haut-Brion Medoc, Domaine Clarence Dillon, 2019',3353,4.6,Frantsija,Bordo,dry,'kaberne fran 5\%','Domaine Clarence Dillon',13.5,0.75
'Vino Rose Art Collection, Gurpegui, 2022',1390,4.4,Ispanija,Estremadura,dry,garnacha,Gurpegui,12.0,0.75
'Vino Chateau Cantemerle, 2015',9690,5.0,Frantsija,Bordo,dry,'pti verdo 6\%','Chateau Cantemerle',13.0,0.75
'Vino Riesling Ried Pfaffenberg Steiner Selection, Emmerich Knoll, 2022',13990,5.0,Avstrija,'Nizhnjaja Avstrija',semi-dry,'risling 100\%','Emmerich Knoll',13.0,0.75
'Vino Besini Qvevri Saperavi, 2017',3790,4.5,Gruzija,Kahetija,dry,'saperavi 100\%',Besini,14.5,0.75
'Vino Barbera d\'Alba Scarrone Vigna Vecchia, Vietti, 2021',16490,0.0,Italija,'P\'emont',dry,'barbera 100\%',Vietti,15.5,0.75
'Vino UNA Pinot Blanc, Golser Wein, 2021',2190,4.3,Avstrija,Burgenland,semi-dry,'pino blan 100\%','Golser Wein',12.0,0.75
'Vino Bourgogne, Domaine Paul Pernot & Fils, 2021',7690,4.3,Frantsija,Burgundija,dry,'shardone 100\%','Domaine Paul Pernot & Fils',13.0,0.75
'Vino Pommard Premier Cru Les Rugiens, Domaine Jean-Marc & Thomas Bouley, 2021',64990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean-Marc & Thomas Bouley',13.0,0.75
'Vino Puligny-Montrachet Premier Cru Clos de la Garenne, Joseph Drouhin, 2022',42490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',12.5,0.75
'Vino De Sangre Malbec, Luigi Bosca, 2021',3990,4.8,Argentina,Mendosa,dry,'mal\'bek 100\%','Luigi Bosca',14.4,0.75
'Vino Escherndorf am Lumpen 1655 Silvaner GG, Horst Sauer, 2021',9990,5.0,Germanija,Frankonija,dry,'sil\'vaner 100\%','Horst Sauer',13.0,0.75
'Vino Pino Nuar Semejnyj Rezerv, Sikory, 2022',3990,4.7,Rossija,'Kuban\'',dry,'pino nuar 100\%',Sikory,14.0,0.75
'Vino Chassagne-Montrachet Premier Cru Abbaye de Morgeot, Olivier Leflaive Freres, 2020',52490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Chablis Grand Cru Vaudesir, Joseph Drouhin, 2020',27490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',13.5,0.75
'Vino Bruni Montepulciano d\'Abruzzo, Caviro, 2021',1290,4.5,Italija,Abrutstso,dry,'montepul\'chano 100\%',Caviro,12.5,0.75
'Vino Gevrey-Chambertin Premier Cru Cherbaudes Vieille Vigne, Domaine Fourrier, 2020',59990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Fourrier',13.5,0.75
'Vino Riesling Marienburg Spatlese, Clemens Busch, 2022',8290,4.5,Germanija,'Mozel\'',sweet,'risling 100\%','Clemens Busch',7.5,0.75
'Vino Cutizzi Greco di Tufo, Feudi di San Gregorio, 2020',4990,4.6,Italija,Kampanija,dry,'greko 100\%','Feudi di San Gregorio',13.0,0.75
'Vino Las Fincas Rosado, Bodegas Chivite, 2021',3790,4.3,Ispanija,Navarra,dry,'tempranil\'o','Bodegas Chivite',13.5,0.75
'Vino Pinot Grigio, Cantina Terlan, 2023',4490,4.4,Italija,'Trentino-Al\'to Adidzhe',dry,'pino gridzhio 100\%','Cantina Terlan',13.5,0.75
'Vino Dolcetto d\'Alba Tre Vigne, Vietti, 2022',4990,3.8,Italija,'P\'emont',dry,arintu,Vietti,13.0,0.75
'Vino Montej Bianco, Villa Sparina, 2023',2690,4.5,Italija,'P\'emont',dry,'sovin\'on blan','Villa Sparina',13.5,0.75
'Vino Besini Rose, 2020',1290,4.4,Gruzija,Kahetija,semi-dry,merlo,Besini,12.0,0.75
'Vino Barolo Terlo Vigna Costa Grimaldi, Poderi Luigi Einaudi, 2019',18490,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%','Poderi Luigi Einaudi',14.5,0.75
'Vino Muscadet Sevre et Maine La Grande Reserve du Moulin, Gadais Pere et Fils, 2019',2269,4.4,Frantsija,'Dolina Luary',dry,'melon de burgon\' 100\%','Gadais Pere et Fils',12.0,0.75
'Vino Pelago v podarochnoj upakovke, Umani Ronchi, 2016, 1.5 l',21490,0.0,Italija,Marke,dry,merlo,'Umani Ronchi',14.0,1.5
'Vino Soave Linea Classica, Bertani, 2023',2990,4.5,Italija,Veneto,dry,'garganega 100\%',Bertani,12.5,0.75
'Vino Lefkadija Krasnoe v podarochnoj upakovke, 2019',2740,0.0,Rossija,'Kuban\'',dry,'kaberne sovin\'on',Lefkadija,14.0,0.75
'Vino Chateau Figeac, 2013',54990,4.3,Frantsija,Bordo,dry,'kaberne fran','Chateau Figeac',13.0,0.75
'Vino Amarone della Valpolicella Classico, Bertani, 2011',21490,5.0,Italija,Veneto,dry,'rondinella 20\%',Bertani,15.0,0.75
'Vino Ornellaia, 2014',109990,5.0,Italija,Toskana,dry,'kaberne fran 14\%',Ornellaia,13.5,0.75
'Vino Roero Arneis, Tibaldi, 2022',3790,4.6,Italija,'P\'emont',dry,'arneis 100\%',Tibaldi,13.5,0.75
'Vino Col di Sasso, Banfi, 2022, 0.375 l',1740,3.6,Italija,Toskana,dry,sandzhoveze,Banfi,13.0,0.375
'Vino Gato Negro Cabernet Sauvignon, Vina San Pedro, 2021',990,4.7,Chili,'Tsentral\'naja Dolina',semi-dry,'sira 5\%','Vina San Pedro',13.0,0.75
'Vino Chianti Classico, Riecine, 2022',4018,4.5,Italija,Toskana,dry,'sandzhoveze 100\%',Riecine,14.0,0.75
'Vino Rosso di Montalcino Poggio alle Mura, Banfi, 2021',7290,0.0,Italija,Toskana,dry,'sandzhoveze 100\%',Banfi,15.5,0.75
'Vino Capitel Foscarino, Roberto Anselmi, 2022',5690,5.0,Italija,Veneto,semi-dry,shardone,'Roberto Anselmi',13.5,0.75
'Vino Casa Albali Garnacha Rose, Felix Solis, 2020',968,4.6,Ispanija,'Kastilija La Mancha',semi-dry,garnacha,'Felix Solis',12.5,0.75
'Vino Il Bruno dei Vespa, 2021',3190,4.6,Italija,Apulija,semi-dry,'primitivo 100\%',Vespa,14.0,0.75
'Vino Chablis Reserve de Vaudon, Joseph Drouhin, 2021',8990,4.8,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',12.5,0.75
'Vino Lacryma Christi Rosso, Feudi di San Gregorio, 2021',3390,4.6,Italija,Kampanija,dry,'al\'janiko','Feudi di San Gregorio',12.5,0.75
'Vino Arkuri Rose, NOA, 2021',2490,4.7,Armenija,'Vajots Dzor',dry,'areni 100\%',NOA,13.0,0.75
'Vino Weissburgunder Mosel Dry, Nik Weis St. Urbans-Hof, 2023',2790,4.5,Germanija,'Mozel\'',semi-dry,'pino blan 100\%','Nik Weis St. Urbans-Hof',12.0,0.75
'Vino Sancerre Blanc Les Baronnes, Henri Bourgeois, 2022, 1.5 l',16490,0.0,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',13.5,1.5
'Vino Volnay Premier Cru Les Santenots, Remi Jobard, 2022, 1.5 l',59990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Remi Jobard',13.0,1.5
'Vino Condrieu, Guigal, 2018',14490,5.0,Frantsija,'Dolina Rony',dry,'vion\'e 100\%',Guigal,14.5,0.75
'Vino Pommard, Joseph Drouhin, 2019',21490,4.8,Frantsija,Burgundija,dry,'pino nuar 100\%','Joseph Drouhin',13.0,0.75
'Vino Aramis Blanc, Chateau d\'Aydie',2640,4.8,Frantsija,Jugo-Zapad,dry,'sovin\'on blan 30\%','Chateau d\'Aydie',11.5,0.75
'Vino Elpidios, David & Nadia, 2020',6790,0.0,'Juzhnaja Afrika',Svortlend,dry,'pinotazh 7\%','David & Nadia',13.5,0.75
'Vino Amarone della Valpolicella Valpantena, Bertani, 2018',8393,5.0,Italija,Veneto,semi-dry,'rondinella 20\%',Bertani,15.5,0.75
'Vino Condado de Oriza Tempranillo, Pagos del Rey, 2021',1790,4.4,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Pagos del Rey',13.5,0.75
'Vino Tavel, Guigal, 2021',4290,4.4,Frantsija,'Dolina Rony',dry,'sira 10\%',Guigal,14.0,0.75
'Vino Gevrey-Chambertin Vieilles Vignes, Domaine Geantet-Pansiot, 2021',24990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Geantet-Pansiot',14.0,0.75
'Vino Dos Caprichos Joven, Bodegas Faustino, 2019',1590,4.4,Ispanija,Rioha,dry,'tempranil\'o 100\%','Bodegas Faustino',13.5,0.75
'Vino Chablis Premier Cru Beauroy, William Fevre, 2021',15990,5.0,Frantsija,Burgundija,dry,'shardone 100\%','William Fevre',12.5,0.75
'Vino Chateau La Mission Haut-Brion, 2006',154990,5.0,Frantsija,Bordo,dry,'kaberne fran 1\%','Chateau La Mission Haut-Brion',14.5,0.75
'Vino Terre More Ammiraglia, Frescobaldi, 2020',2443,4.5,Italija,Toskana,dry,sira,Frescobaldi,13.0,0.75
'Vino Nuits-Saint-Georges Premier Cru Les Pruliers, Domaine Jean Grivot, 2014, 1.5 l',104990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean Grivot',13.0,1.5
'Vino Gevrey-Chambertin Premier Cru La Romanee, Domaine de Varoilles, 2017',28490,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine de Varoilles',13.5,0.75
'Vino Pouilly-Vinzelles Les Longeays, Domaine Jules Desjourneys, 2018',14490,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Domaine Jules Desjourneys',12.5,0.75
'Vino La Gioia, Riecine, 2020',14490,4.6,Italija,Toskana,dry,'sandzhoveze 100\%',Riecine,13.5,0.75
'Vino Dessimis Pinot Grigio, Vie di Romans, 2019',9490,4.9,Italija,Friuli-Venetsija-Dzhulija,dry,'pino gridzhio 100\%','Vie di Romans',14.0,0.75
'Vino Vieux Chateau Certan (Pomerol) RG, 2012',52490,0.0,Frantsija,Bordo,dry,'kaberne sovin\'on 1\%','Vieux Chateau Certan',14.0,0.75
'Portvejn Graham`s Fine Ruby Port',4290,4.6,Portugalija,Doru,?,'tinta kao',Graham`s,19.0,0.75
'Vino Riesling Marienburg Grosses Gewachs Rothenpfad, Clemens Busch, 2021',11490,5.0,Germanija,'Mozel\'',semi-dry,'risling 100\%','Clemens Busch',12.0,0.75
'Vino Moscatel Super Estrella, Roberto Henriquez, 2020',6990,2.7,Chili,'Juzhnyj region',dry,'muskat aleksandrijskij','Roberto Henriquez',11.5,0.75
'Vino Petrikor Sovin\'on Blan, Shumrinka, 2020',2140,4.7,Rossija,'Kuban\'',dry,'sovin\'on blan 100\%',Shumrinka,13.0,0.75
'Vino Marques de Riscal Rosado, 2019',1749,4.4,Ispanija,Rioha,dry,'garnacha blanka 5\%','Marques de Riscal',14.0,0.75
'Vino Tsinandali Shildis Mtebi, 2022',855,4.1,Gruzija,Kahetija,dry,'kahuri mtsvane','Shildis Mtebi',12.0,0.75
'Vino Chardonnay, Vina Arboleda, 2021',3790,4.6,Chili,Akonkagua,dry,'shardone 100\%','Vina Arboleda',13.0,0.75
'Vino Tokaji Aszu 3 puttonyos, Oremus, 2016, 0.5 l',10990,4.8,Vengrija,Tokaj,sweet,shargamushkotaj,Oremus,12.0,0.5
'Vino Lafoa Sauvignon, Colterenzio, 2022',8990,4.7,Italija,'Trentino-Al\'to Adidzhe',dry,'sovin\'on blan 100\%',Colterenzio,14.0,0.75
'Vino Villa Solais, Santadi, 2022',2790,3.9,Italija,Sardinija,dry,'nuragus 15\%',Santadi,13.0,0.75
'Vino Tre Passo Rosso, Cielo, 2021',2140,4.8,Italija,?,semi-dry,sandzhoveze,Cielo,14.0,0.75
'Vino Barolo Rocche dell\'Annunziata, Roberto Voerzio, 2015',89990,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%','Roberto Voerzio',14.5,0.75
'Vino L\'Ermita Velles Vinyes, Alvaro Palacios, 2010',214990,5.0,Ispanija,Katalonija,dry,'garnacha 100\%','Alvaro Palacios',14.5,0.75
'Vino Savigny-les-Beaune Premier Cru Les Lavieres, Bouchard Pere & Fils, 2021',15490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Bouchard Pere & Fils',13.0,0.75
'Vino Charmes-Chambertin Grand Cru, Domaine Gerard Peirazeau & Fils, 2021',82490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Gerard Peirazeau & Fils',13.5,0.75
'Vino Chateau Leoville-Poyferre, 2005',47490,5.0,Frantsija,Bordo,dry,'pti verdo 6\%','Chateau Leoville-Poyferre',13.5,0.75
'Vino Sangiovese di Toscana, Conti Serristori, 2022',1740,4.3,Italija,Toskana,dry,sandzhoveze,'Conti Serristori',13.0,0.75
'Vino Risling, Sikory, 2022',1690,4.5,Rossija,'Kuban\'',dry,'risling 100\%',Sikory,13.0,0.75
'Vino Petit Bourgeois Sauvignon, Henri Bourgeois, 2022',2990,4.6,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',12.5,0.75
'Vino Cabernet Sauvignon Vineyards, Trapiche, 2022',1390,4.4,Argentina,Mendosa,dry,'kaberne sovin\'on 100\%',Trapiche,13.0,0.75
'Vino Riesling Gipskeuper, Beurer, 2021',5990,5.0,Germanija,Vjurtemberg,semi-dry,'risling 100\%',Beurer,12.5,0.75
'Vino Chateau Mouton Rothschild, 2014',189990,5.0,Frantsija,Bordo,dry,'kaberne fran 3\%','Chateau Mouton Rothschild',13.0,0.75
'Vino Bricco dell\' Uccellone v podarochnoj upakovke, Braida, 2020',21490,0.0,Italija,'P\'emont',dry,'barbera 100\%',Braida,16.5,0.75
'Vino Chateau Branaire-Ducru, 1998, 3 l',149990,0.0,Frantsija,Bordo,dry,'pti verdo','Chateau Branaire-Ducru',13.0,3.0
'Vino Coteaux Bourguignons Blanc, Domaines Dominique Piron, 2022',4490,4.5,Frantsija,Burgundija,dry,'shardone 100\%','Domaines Dominique Piron',12.5,0.75
'Vino Cote-Rotie La Mouline, Guigal, 2017',109990,5.0,Frantsija,'Dolina Rony',dry,'vion\'e 11\%',Guigal,14.0,0.75
'Vino Ballet Blanc Krasnaja Gorka, Galitskij i Galitskij, 2020',3490,4.6,Rossija,'Kuban\'',dry,'sovin\'on blan 20\%','Galitskij i Galitskij',13.0,0.75
'Vino Morey Saint Denis Premier Cru Les Genavrieres, Domaine Gerard Peirazeau & Fils, 2020',28490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Gerard Peirazeau & Fils',13.5,0.75
'Vino Grenache, David & Nadia, 2022, 1.5 l',16490,0.0,'Juzhnaja Afrika',Svortlend,dry,'grenash 100\%','David & Nadia',13.0,1.5
'Vino Condrieu Les Chaillets, Yves Cuilleron, 2023',15490,0.0,Frantsija,'Dolina Rony',dry,'vion\'e 100\%','Yves Cuilleron',13.5,0.75
'Vino Cum Laude, Banfi, 2019',3983,4.7,Italija,Toskana,dry,'sira 15\%',Banfi,14.5,0.75
'Vino Le Bordeaux de Citran Rouge, Chateau Citran, 2020',2490,4.1,Frantsija,Bordo,dry,'kaberne sovin\'on','Chateau Citran',13.5,0.75
'Vino Meursault-Blagny Premier Cru La Piece Sous le Bois, Domaine Comtesse de Cherisey, 2018',32490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Domaine Comtesse de Cherisey',12.5,0.75
'Vino Mille e Una Notte v podarochnoj upakovke, Donnafugata, 2020',19490,4.7,Italija,Sitsilija,dry,sira,Donnafugata,13.5,0.75
'Vino Besini Qvevri Saperavi, 2019',3790,4.5,Gruzija,Kahetija,dry,'saperavi 100\%',Besini,13.0,0.75
'Vino Corton Grand Cru Chaumes, Armand Heitz, 2021',52990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Armand Heitz',12.0,0.75
'Vino Crozes-Hermitage Blanc, Guigal, 2019',4024,4.8,Frantsija,'Dolina Rony',dry,'russan 5\%',Guigal,13.5,0.75
'Portvejn Barros White',2340,4.7,Portugalija,Doru,sweet,'viozin\'o',Barros,19.5,0.75
'Vino Rosso di Montalcino, Le Potazzine, 2022, 1.5 l',29990,0.0,Italija,Toskana,dry,'sandzhoveze 100\%','Le Potazzine',14.0,1.5
